2025-10-18 19:37:22 | INFO | aiogram | Bot: Noto [@notonoto_bot]
2025-10-19 12:15:21 | INFO | root | ✅ OpenAI API инициализирован
2025-10-19 12:15:21 | INFO | root | ✅ Engine и SessionMaker инициализированы
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing <function connect.<locals>.connector at 0x79d91d64b560>
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation <function connect.<locals>.connector at 0x79d91d64b560> completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x79d91d654310>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x79d91d61b060>, deterministic=True)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x79d91d654310>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x79d91d61b060>, deterministic=True) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x79d91d654310>, 'floor', 1, <built-in function floor>, deterministic=True)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x79d91d654310>, 'floor', 1, <built-in function floor>, deterministic=True) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d626240>, 'PRAGMA read_uncommitted', [])
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d626240>, 'PRAGMA read_uncommitted', []) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d626240>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d626240>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d626240>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d626240>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d6262c0>, 'PRAGMA main.table_info("users")', ())
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d6262c0>, 'PRAGMA main.table_info("users")', ()) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d6262c0>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d6262c0>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d6262c0>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d6262c0>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d6262c0>, 'PRAGMA main.table_info("notes")', ())
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d6262c0>, 'PRAGMA main.table_info("notes")', ()) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d6262c0>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d6262c0>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d6262c0>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d6262c0>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:21 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:21 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:21 | INFO | root | ✅ Таблицы созданы / уже существуют
2025-10-19 12:15:21 | INFO | root | ✅ Репозитории инициализированы
2025-10-19 12:15:21 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2025-10-19 12:15:26 | INFO | middlewares.traffic | MSG from d1f0b15c: text='/start'
2025-10-19 12:15:26 | DEBUG | middlewares.auto_delete | Удалено: '/start'
2025-10-19 12:15:26 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:26 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:26 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d627040>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,))
2025-10-19 12:15:26 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d627040>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,)) completed
2025-10-19 12:15:26 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d627040>)
2025-10-19 12:15:26 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d627040>) completed
2025-10-19 12:15:26 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d627040>)
2025-10-19 12:15:26 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d627040>) completed
2025-10-19 12:15:26 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:26 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:26 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:26 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:26 | INFO | root | 👤 Пользователь 5068758479 (@BoogieWoogiePM) начал работу с ботом
2025-10-19 12:15:28 | INFO | middlewares.traffic | MSG from d1f0b15c: text='🗂️ Категории'
2025-10-19 12:15:28 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:28 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:28 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d6264c0>, 'SELECT notes.category, count(notes.id) AS count \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? GROUP BY notes.category ORDER BY count(notes.id) DESC', (5068758479, 'active'))
2025-10-19 12:15:28 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x79d91d6264c0>, 'SELECT notes.category, count(notes.id) AS count \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? GROUP BY notes.category ORDER BY count(notes.id) DESC', (5068758479, 'active')) completed
2025-10-19 12:15:28 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d6264c0>)
2025-10-19 12:15:28 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x79d91d6264c0>) completed
2025-10-19 12:15:28 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d6264c0>)
2025-10-19 12:15:28 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x79d91d6264c0>) completed
2025-10-19 12:15:28 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:28 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 12:15:28 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>)
2025-10-19 12:15:28 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x79d91d654310>) completed
2025-10-19 22:30:03 | INFO | aiogram | Bot: Noto [@notonoto_bot]
2025-10-19 22:30:03 | WARNING | aiogram | Updates were skipped successfully.
2025-10-19 22:30:03 | INFO | root | 🚀 Запуск бота...
2025-10-19 22:30:03 | INFO | root | 📝 Подключение к БД: sqlite+aiosqlite:///./notes.db
2025-10-19 22:30:03 | INFO | ai_service | ✅ OpenAI API инициализирован
2025-10-19 22:30:03 | INFO | root | ✅ OpenAI API инициализирован
2025-10-19 22:30:03 | INFO | root | ✅ Engine и SessionMaker инициализированы
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing <function connect.<locals>.connector at 0x76c7ae2574c0>
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation <function connect.<locals>.connector at 0x76c7ae2574c0> completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x76c7ae260400>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x76c7ae226fc0>, deterministic=True)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x76c7ae260400>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x76c7ae226fc0>, deterministic=True) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x76c7ae260400>, 'floor', 1, <built-in function floor>, deterministic=True)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x76c7ae260400>, 'floor', 1, <built-in function floor>, deterministic=True) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x76c7ae260400>)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x76c7ae260400>) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x76c7ae2322c0>, 'PRAGMA read_uncommitted', [])
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x76c7ae2322c0>, 'PRAGMA read_uncommitted', []) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x76c7ae2322c0>)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x76c7ae2322c0>) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x76c7ae2322c0>)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x76c7ae2322c0>) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x76c7ae260400>)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x76c7ae260400>) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x76c7ae260400>)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x76c7ae260400>) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x76c7ae232340>, 'PRAGMA main.table_info("users")', ())
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x76c7ae232340>, 'PRAGMA main.table_info("users")', ()) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x76c7ae232340>)
2025-10-19 22:30:03 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x76c7ae232340>) completed
2025-10-19 22:30:03 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x76c7ae232340>)
